electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"1309002016B01520","1ee9e648-b80a-429e-9f6c-480e75bbe1df","河北省","沧州市","运河区","上海路北侧、北京路南侧",38.312873,116.805269,38.303840,116.832888,1
"1309292011B00108","c17ab098-a3dd-46e2-a4e6-f3fc4badffaa","河北省","沧州市","献县","献县西大街路南，原中医院",38.196332,116.123578,38.329700,116.194440,1
"1309842015B00146","cdbcd6d9-d2e3-4176-b177-dedf716d478c","河北省","沧州市","河间市","京开大街东侧、曙光路北侧",38.429926,116.089569,38.568544,116.805240,1
"1309832015B00678","7997cd29-ddfd-47f0-83ee-77cdcefb418a","河北省","沧州市","黄骅市","常郭镇王桥工业园区、三经路西、四纬路北",38.293896,117.209073,38.481540,117.534088,1
"1309002015B00016","6d446a07-cb97-45cb-98da-f3d5e3db971f","河北省","沧州市","运河区","永安大道西侧、规划晴川路北侧",38.311024,116.836080,38.304588,116.846096,1
"1309002015B00028","4e8dad95-9bfb-4647-860e-611eb3eb8568","河北省","沧州市","运河区","开元大道东侧、规划晴川路北侧",38.324382,116.833255,38.304588,116.846096,1
"1309232010B00033-1","f7586f66-2db9-4b17-bec2-1910ef7c715fAC","河北省","沧州市","东光县","东光县茧城大街以南",37.892519,116.540709,37.887472,116.531408,1
"1309002008B00342","2fefc6ff-d91f-4f34-8eb2-651a08cf954f","河北省","沧州市","运河区","光荣路北侧、规划署西街西侧",38.310357,116.854938,38.309468,116.829296,1
"1309222013B00080","256db991-c476-4a17-b599-d1964df43441","河北省","沧州市","青县","文化北街东侧，振兴路北侧开发带",38.590681,116.814677,38.280672,116.944000,1
"1309222013B00340","db60fb3f-b4bc-4e65-bba5-49fe9985696c","河北省","沧州市","青县","南环路北侧，青崇路西侧开发带",38.565503,116.826646,38.280672,116.944000,1
"1309002012B01092","d7acc994-81fc-45b4-aeb7-02c01d61a718","河北省","沧州市","运河区","3号路北、12号路东、10号路西",38.310215,116.845581,38.278152,117.760912,1
"1309292016B00496","85093076-e16f-47db-8793-7d99e2acc141","河北省","沧州市","青县","北环路南侧一中南校区西侧,一中西侧小区一幢2单元301室",38.610067,116.861382,38.279688,116.942576,1
"1309242013B00316","c936149e-e48a-4756-92a3-52a6149d03b7","河北省","沧州市","黄骅市","黄骅港南、海防路东",38.281519,117.771597,38.313188,117.906048,1
"1309832012B00425","a5dbede2-d480-411b-bb9f-52dc32194dd8","河北省","沧州市","黄骅市","205国道西侧，郑口村段，茂源加油站用地北",38.501752,117.264590,38.303840,116.832888,1
"1309832015B00405","ee1ab9ef-ed05-4352-9959-47f4b0cce543","河北省","沧州市","新华区","新307国道北、26号路东",38.288617,116.910329,38.303840,116.832888,1
"1309272015B00666","acc82750-ef72-4ac3-8992-cdedcec1c573","河北省","沧州市","运河区","县经济开发区西区",38.310215,116.845581,38.303840,116.832888,1
"1309282011B00213","827906f9-faa2-4d01-bd88-5a9b28548c37","河北省","沧州市","运河区","位于桑宁路南侧",38.310215,116.845581,37.623660,116.413600,1
"1309242018B00059","e0bbd21d-9639-45a9-b402-c795dbc21dd1","河北省","沧州市","海兴县","海政路北、兴业街东",38.150430,117.501543,38.303840,116.832888,1
"1309242017B00382","354fa3e4-3e8d-41d1-a3ac-e3f424371b25","河北省","沧州市","海兴县","海安路北、兴盛街东",38.140458,117.496523,38.133400,117.483848,1
"1309822010B00200","ebf4b728-537a-4b99-9c01-6e17e7a33262","河北省","沧州市","运河区","迎宾线东侧、开发区南侧",38.310215,116.845581,38.303840,116.832888,1
"1309222011B00073","9a00a9a0-11c6-49f4-93dc-b5ba643f4a40","河北省","沧州市","运河区","新华西路北侧，文教小区西侧。",38.319235,116.842138,38.303840,116.832888,1
"1309002010B01523","6f0d0665-16d2-4984-ab01-eb4258d7a673","河北省","沧州市","泊头市","东至12号路，西至中盐长芦用地，南至规划3号路，北至地方铁路",38.082037,116.637287,38.326832,116.882760,1
"1309302015B00110","1120cc29-26e5-4abb-8086-04a99f696fb1","河北省","沧州市","孟村回族自治县","孟村希望新区，希望大道西侧，沧盐公路南侧",38.103188,117.113713,38.106292,117.104776,1
"1309832015B00474","5f510505-a4e9-42e0-ae29-32f79118bc5d","河北省","沧州市","黄骅市","羊三木工业园、纬二路南、青年大街西",38.460092,117.293957,38.454684,117.288112,1
"1309282015B00291","00615a6b-6a69-4cac-a9d3-a7c670cc303e","河北省","沧州市","吴桥县","桑园镇长江路北桑林路西侧",37.632606,116.407215,37.629612,116.399680,1
"1309292015B00466","f78baa90-27be-4a41-9c14-09c0ee5ebf53","河北省","沧州市","任丘市","育才小区",38.695042,116.110394,38.361200,117.342144,1
"1309302011B00418","e5384278-d99f-4d0b-b994-d52f1dc6e4e3","河北省","沧州市","南皮县","县城武港路北侧",38.059482,116.720158,38.033240,116.730944,1
"1309002009B00529","c76daca5-8c43-4d02-b6bd-1a2450649274","河北省","沧州市","东至县","东至东区经一路、南至纬一路、西至空地、北至纬二路",30.164536,116.935052,38.412920,117.298400,1
"1309222010B00437","b1c0f8f6-98f9-43fe-af56-0be3bf9276f3","河北省","沧州市","青县","北环路南侧",38.610075,116.861382,38.303840,116.832888,1
"1309252010B00233","8c56be00-118f-4b8d-8a67-a72f8a72363e","河北省","沧州市","盐山县","盐山县正港工业园区",38.064318,117.237414,38.057436,117.224496,1
"1309212010B00273","7bdb1276-d298-42f8-b89e-91e24234f116","河北省","沧州市","沧县","沧县捷地乡捷地村",38.258222,116.868533,38.303840,116.832888,1
"1309002014B00057","8790d42e-8d7b-4698-b646-ca1be38eadf4","河北省","沧州市","运河区","沧州高新区沈阳路北侧、新疆大道西侧",38.310215,116.845581,38.341832,116.795432,1
"1309242012B00062","c2c9a96b-ba05-442f-8dc3-bd9b3f38f163","河北省","沧州市","海兴县","海安路北、兴顺街东",38.140458,117.496523,38.133400,117.483848,1
"1309292014B00250","97246ef9-b7db-4596-ba32-d336183db6a7","河北省","沧州市","献县","东门外大街北侧、规划云台路东侧水泥制品厂院内住宅楼4单元401室",38.197778,116.151886,38.439072,115.833864,1
"1309002008B00033","c8a70114-abb0-49d6-a1e6-34420119c4ec","河北省","沧州市","黄骅市","沧州渤海新区南大港产业园区",38.282914,117.762378,38.285580,117.791904,1
"1309212008B00170","3993f37a-b1ce-43af-9ef6-d59d3f66f6df","河北省","沧州市","沧县","兴济镇南街",38.496936,117.043559,38.457552,116.897816,1
"1309832016B00285","5ae25cf0-c769-40b7-b3c4-a10c77b12a72","河北省","沧州市","黄骅市"," 羊二庄镇、南疏港路南、邯黄铁路北",38.291707,117.512714,38.053072,116.055976,1
"1309292011B00348","59a38d39-adc0-4434-b322-2751f70404a9","河北省","沧州市","青县","工业街北 东外环路东侧",38.617150,116.929082,38.303840,116.832888,1
"1309272013B00856","0a437ff1-3247-4131-af62-492318e9ff30","河北省","沧州市","南皮县","南冯路东侧",38.050064,116.713818,38.303840,116.832888,1
"1309272013B00842","7b8e69e5-73cc-4693-858b-5e18b808f96c","河北省","沧州市","孟村回族自治县","南环路北",38.047073,117.113323,38.303840,116.832888,1
"1309262018B00156","348428b5-f46c-4c05-ac4b-77e7e9f5e04c","河北省","沧州市","运河区","肃尚路东侧、北绕城南侧",38.310215,116.845581,38.484996,115.831560,1
"1309002015B00602","1d92cb5b-13a6-4aba-b6c3-886f7a6df0dc","河北省","沧州市","新华区","沧州开发区内",38.289198,116.944896,38.278308,116.907952,1
"1309282016B00216","f79c8a2b-baf8-42da-8fd2-c78e37e19de2","河北省","沧州市","吴桥县","桑园镇泰山道东侧邮政局南",37.636734,116.408588,38.343924,117.322552,1
"1309002016B01892","62b9704a-73a4-4f1b-820f-27b059789341","河北省","沧州市","运河区","中疏港路南、A-2015-02地块东",38.310215,116.845581,38.303840,116.832888,1
"1309232008B00127","d52c9e09-947e-4581-ad29-9e470a70c9b9","河北省","沧州市","东光县","东光县南霞口镇政府以北 104国道东侧",37.970660,116.577906,37.963660,116.565696,1
"1309842008B00289","df4c8582-a982-4da5-afd6-905b529428bb","河北省","沧州市","河间市","曙光路北侧、京开大街西侧",38.429926,116.089569,38.568544,116.805240,1
"1309292018B00086","fc7cb423-ef43-40f1-bc24-13b5aaa7b273","河北省","沧州市","肃宁县","乐寿大街南侧农行家属院一幢2单元202室",38.421973,115.850345,38.191268,116.121096,1
"1309272016B00285","6efd15f9-6610-4ad4-b03c-189c44518b16","河北省","沧州市","南皮县","正大中路南侧",38.042515,116.717533,38.303840,116.832888,1
"1309002014B00709","9fe05a14-bd89-4a4e-8f42-9353f153e9c0","河北省","沧州市","沧县","经四路东、碧隆饲料添加有限公司用地北",38.296058,116.961822,38.349860,117.513312,1
"1309292013B00616","e323abac-76f6-48f1-9eda-2640df84b4d5","河北省","沧州市","运河区","工业街南、规划支路东侧",38.310215,116.845581,38.303840,116.832888,1
"1309002014B00129","ce71abf2-6e06-42ef-9f82-9681572f2572","河北省","沧州市","运河区","开元大道西侧、向海路北侧",38.324382,116.833255,38.336904,116.814448,1
"1309292016B00605","554e390b-3ed7-4577-9069-894ac8e375fe","河北省","沧州市","青县","水源路南侧财政局小区1幢1单元302室",38.579823,116.816175,38.573460,116.803680,1
"1309232010B00095","754e4f39-8579-4b3a-a8b1-f53678578a70","河北省","沧州市","东光县","东光县铁西二机厂家属院",37.894514,116.543410,38.023100,116.573160,1
"1309252008B00022","14556bb4-1991-48f7-b857-60ade39d07ba","河北省","沧州市","青县","县城北环路，教育局对过",38.610075,116.861382,38.056832,117.230880,1
"1309292018B00107","7e77b493-1758-4441-b649-da6ee189c0ee","河北省","沧州市","献县","平安大街北侧、规划新华路东新华小区6号楼3单元601室",38.193955,116.137269,38.184772,116.123688,1
"1309812009B00565","c363e4b1-8f2a-46a6-888d-25f6a40a644b","河北省","沧州市","泊头市","富镇小张屯村西",38.037529,116.156433,38.303840,116.832888,1
"1309282013B00088","6afbcbf7-5b67-4120-8524-d965c9a30945","河北省","沧州市","运河区","开发区嘉陵江路北",38.310215,116.845581,38.303840,116.832888,1
"1309252013B00329","89f15cbc-f916-494f-b4b2-a075614fd5e6","河北省","沧州市","运河区","正港工业区内，正港公路南侧",38.310215,116.845581,38.075056,116.616552,1
"1309242014B00150","54be58a9-c3f0-4361-92a4-11b652710005","河北省","沧州市","海兴县","海港路北兴顺街西",38.151759,117.494282,38.145004,117.482800,1
"1309302008B00067","34f8cb01-e3de-47c4-94e3-38843c02e35e","河北省","沧州市","孟村回族自治县","县城团结路南侧",38.061167,117.120095,38.303840,116.832888,1
"1309282016B00076-1","9fc63fd6-1015-4543-80d5-ae7fe7e7ff21","河北省","沧州市","运河区","县城开发区海河路北侧",38.280085,116.850487,38.142436,117.492936,1
"1309272011B00110","05788943-eaf4-4632-82d4-47df09e62a1e","河北省","沧州市","青县","北环路南侧",38.610075,116.861382,38.303840,116.832888,1
"1309842011B00188-2","7013e164-f593-47a1-ac93-040634191983","河北省","沧州市","河间市","河间市尊祖庄工业园区内",38.451357,116.105628,38.475700,116.361136,1
"1309272014B00249","e279bb36-08df-4fad-9c2c-4394f348bfab","河北省","沧州市","南皮县","董丁庄村南",38.052698,117.035118,38.045884,117.022520,1
"1309842011B00176-1","bbd4cca0-04b4-4b8b-93eb-fcd1858034c9","河北省","沧州市","河间市","河间市开发区内",38.451357,116.105628,38.445700,116.093952,1
"1309222015B00140","6b303bc8-725f-445c-819d-dc48c6b0a054","河北省","沧州市","青县","青王公路东侧，东王店村南",38.665371,116.800078,38.659420,116.793560,1
